Predicted Label,label,flare,timestamp,NOAA,HARP,TOTUSJH,SAVNCPP,ABSNJZH,TOTPOT,TOTUSJZ,TOTBSQ,USFLUX,Cdec,Chis1d,Chis,Edec,Mhis,Xmax1d,Mdec,AREA_ACR,MEANPOT,Mhis1d,SHRGT45,TOTFX,MEANSHR
Negative,Negative,N,2017-08-31T08:46:42.80Z,12673,7115,-0.52503600685104,-0.51458880335078,-0.403714780345351,-0.564745580014614,-0.205049187334661,-0.17213250904104,-0.609534155028459,0,0,0,0,0,0,0,2.73002482479587,0.797370122343216,0,2.00699110322665,0.589290638817376,1.32806597776982
Negative,Negative,N,2017-08-31T08:58:42.80Z,12673,7115,-0.525999259436528,-0.514666306184598,-0.409712595650266,-0.554906845781946,-0.213275739172073,-0.175317569025826,-0.606818262183699,0,0,0,0,0,0,0,2.58905974683321,0.808419992956166,0,1.99861632427882,0.669366241985618,1.25191278111427
Negative,Negative,N,2017-08-31T09:58:42.80Z,12673,7115,-0.532419946183897,-0.518095644667037,-0.413578102586935,-0.556482776043358,-0.212848969247401,-0.180028381163055,-0.612261031248277,0,0,0,0,0,0,0,2.53347690847758,0.770617804017125,0,2.03687756927579,0.627699493441972,1.2540959110868
Negative,Negative,N,2017-08-31T10:58:42.70Z,12673,7115,-0.526319346475805,-0.517859897885619,-0.391609682356536,-0.571074707700421,-0.218599132442971,-0.185695331315815,-0.615533412354054,0,0,0,0,0,0,0,2.48738929509826,0.641508789486863,0,1.95280135709361,0.610038279038698,1.23102144012711
Negative,Negative,N,2017-08-31T11:58:42.70Z,12673,7115,-0.518650220559667,-0.516994989287981,-0.430389758918862,-0.567292300562776,-0.203353338423468,-0.189545689619725,-0.613701801301415,0,0,0,0,0,0,0,2.5102237032849,0.720602600190087,0,1.91618222561583,0.598687090752321,1.33431491166847
Negative,Negative,N,2017-08-31T12:58:42.70Z,12673,7115,-0.512758026431665,-0.514980419341157,-0.46282490438728,-0.560088414557361,-0.222333369283843,-0.193771545498945,-0.606556291578416,0,0,0,0,0,0,0,2.47405260472725,0.693268709726473,0,1.86675460868841,0.588227536591159,1.23829027060384
Negative,Negative,N,2017-08-31T13:58:42.60Z,12673,7115,-0.521385419153864,-0.518174154965733,-0.441214648486039,-0.570966716648115,-0.220963213209899,-0.19584743980586,-0.60820178246372,0,0,0,0,0,0,0,2.49406262596242,0.76189422195427,0,1.91708538805138,0.585518340595317,1.26038757038265
Negative,Negative,N,2017-08-31T14:58:42.60Z,12673,7115,-0.527197840811018,-0.519858636241505,-0.415558216565857,-0.567487649395988,-0.222271599952641,-0.197630215423588,-0.606876466174541,0,0,0,0,0,0,0,2.50030469562392,0.806675276543595,0,1.95608558413198,0.59474332442926,1.26257483507104
Negative,Negative,N,2017-08-31T15:58:42.50Z,12673,7115,-0.527747273703983,-0.51947126599597,-0.367418469507537,-0.559705261893166,-0.207463806645301,-0.195110386728727,-0.612787608074011,0,0,0,0,0,0,0,2.44761853656009,0.800277983030834,0,2.0298164811433,0.581334518930852,1.31386598527801
Negative,Negative,N,2017-08-31T16:58:42.50Z,12673,7115,-0.53799703905205,-0.514406812016773,-0.370990830827702,-0.567330846798651,-0.196081403522821,-0.180952211104452,-0.609884277254334,0,0,0,0,0,0,0,2.58257836459682,0.825285584944353,0,1.99902685265862,0.534009323054118,1.36163160109752
Negative,Negative,N,2017-08-31T17:58:42.50Z,12673,7115,-0.533231631074775,-0.506911849019752,-0.40023062769545,-0.553153992917254,-0.186018617930575,-0.172729873266523,-0.602450626682331,0,0,0,0,0,0,0,2.40807711923952,0.85145633113292,0,1.98876364316372,0.485518144090565,1.31843071158422
Negative,Negative,N,2017-08-31T18:58:42.50Z,12673,7115,-0.530571219171998,-0.508425349113398,-0.421564685063476,-0.559410596193884,-0.174596907051876,-0.180696997427552,-0.610001550612783,0,0,0,0,0,0,0,2.47422461064044,0.789809684555407,0,1.91897381859844,0.480065458478681,1.43280935633839
Negative,Negative,N,2017-08-31T19:58:42.50Z,12673,7115,-0.527045275960521,-0.511738973058438,-0.438027743485169,-0.567307698526508,-0.155038490635697,-0.181155209034981,-0.607804365587929,0,0,0,0,0,0,0,2.78924471572183,0.75724164485408,0,1.9693045979614,0.498549719766767,1.66190293606979
